fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
cf-15000,French,1,1,1,1.0,French,False,0.0
cf-15007,French,3,1,1,1.0,French,False,0.0
cf-15009,English,0,1,1,0.0,French,False,0.0
cf-15011,English,2,1,1,1.0,English,False,0.0
cf-15022,Austin,2,1,1,0.0,Japan,False,0.0
cf-15030,London,2,1,1,1.0,London,False,0.0
cf-15032,Pakistan,2,1,1,0.0,India,False,0.0
cf-15035,Finnish,4,1,1,1.0,Finnish,False,0.0
cf-15043,Melbourne,2,1,1,1.0,Melbourne,False,0.0
cf-15045,Asia,1,1,1,1.0,Asia,False,0.0
cf-15049,Russia,4,1,1,0.0,Asia,False,0.0
cf-15058,Latvia,2,1,1,0.0,Finland,False,0.0
cf-15064,Cologne,2,1,1,0.0,London,False,0.0
cf-1507,Greece,2,1,1,1.0,Greece,False,0.0
cf-15072,Spain,3,1,1,0.0,Europe,False,0.0
cf-15074,Toyota,1,1,1,1.0,Toyota,False,0.0
cf-15076,philosopher,3,1,1,0.0,Polish,False,0.0
cf-15077,Alabama,4,1,1,0.0,Louisiana,False,0.0
cf-15092,Swedish,3,1,1,0.0,English,False,0.0
cf-15093,Honda,0,1,1,1.0,Honda,False,0.0
cf-15094,French,1,1,1,1.0,French,False,0.0
cf-15095,journalist,4,1,1,0.0,actor,False,0.0
cf-15098,Paris,0,1,1,1.0,Paris,False,1.0
cf-15105,Persian,0,1,1,0.0,Spanish,False,1.0
cf-15109,Toyota,2,1,1,1.0,Toyota,False,1.0
cf-15116,English,4,1,1,1.0,English,False,0.0
cf-15117,linebacker,1,1,1,1.0,linebacker,False,0.0
cf-15120,Ferrari,4,1,1,0.0,Porsche,False,0.0
cf-15122,Germany,0,1,1,0.0,BMW,False,0.0
cf-1513,Australia,4,1,1,0.0,Antarctica,False,0.0
cf-15135,Russian,0,1,1,1.0,Russian,False,0.0
cf-15144,Google,4,1,1,0.0,BBC,False,0.0
cf-15152,Islam,2,1,1,1.0,Islam,False,0.0
cf-15157,Plato,0,1,1,1.0,Plato,False,0.0
cf-15165,Africa,0,1,1,1.0,Africa,False,1.0
cf-15168,Melbourne,0,1,1,1.0,Melbourne,False,0.0
cf-15177,Nintendo,2,1,1,1.0,Nintendo,False,0.0
cf-15180,Cologne,1,1,1,0.0,Nintendo,False,0.0
cf-15187,London,4,1,1,1.0,London,False,0.0
cf-1519,poet,1,1,1,0.0,politician,False,0.0
cf-15192,French,4,1,1,0.0,English,False,0.0
cf-152,Boston,0,1,1,0.0,London,False,0.0
cf-15212,Hungary,2,1,1,0.0,Poland,False,0.0
cf-15219,England,4,1,1,0.0,Apple,False,0.0
cf-15220,Canada,4,1,1,0.0,Antarctica,False,0.0
cf-15223,Hindi,2,1,1,1.0,Hindi,False,0.0
cf-15224,Porsche,0,1,1,1.0,Porsche,False,0.0
cf-15230,Cambridge,2,1,1,0.0,London,False,0.0
cf-15231,London,2,1,1,1.0,London,False,0.0
cf-15236,Minneapolis,4,1,1,0.0,Canada,False,0.0
cf-1524,France,0,1,1,0.0,French,False,0.0
cf-1525,soccer,2,1,1,0.0,basketball,False,0.0
cf-15251,Microsoft,2,1,1,1.0,Microsoft,False,0.0
cf-15257,Dallas,4,1,1,0.0,Paris,False,0.0
cf-15259,Karachi,2,1,1,0.0,Mumbai,False,1.0
cf-15266,Mali,1,1,1,0.0,French,False,0.0
cf-1527,Denver,4,1,1,0.0,London,False,0.0
cf-15273,Nintendo,0,1,1,1.0,Nintendo,False,0.0
cf-15275,Douglas,0,1,1,0.0,Boeing,False,0.0
cf-15278,Paris,0,1,1,1.0,Paris,False,0.0
cf-15289,Germany,1,1,1,1.0,Germany,False,0.0
cf-15293,bishop,3,1,1,1.0,bishop,False,0.0
cf-15294,BMW,3,1,1,1.0,BMW,False,1.0
cf-15296,bishop,0,1,1,1.0,bishop,False,0.0
cf-1530,Russia,2,1,1,0.0,Boeing,False,0.0
cf-15303,English,4,1,1,1.0,English,False,1.0
cf-15304,Lebanon,0,1,1,0.0,Islam,False,0.0
cf-15311,FIFA,1,1,1,1.0,FIFA,False,0.0
cf-15315,Hamburg,4,1,1,0.0,German,False,0.0
cf-15319,Hollywood,0,1,1,0.0,Apple,False,0.0
cf-15320,jazz,2,1,1,1.0,jazz,False,0.0
cf-15322,English,4,1,1,1.0,English,False,0.0
cf-15327,hockey,1,1,1,0.0,French,False,0.0
cf-1533,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-15331,actor,2,1,1,1.0,actor,False,0.0
cf-15333,Seoul,0,1,1,0.0,Japan,False,0.0
cf-15334,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-1535,Fiat,4,1,1,1.0,Fiat,False,1.0
cf-15352,Dallas,1,1,1,0.0,Ireland,False,1.0
cf-15356,Iran,2,1,1,0.0,Boeing,False,0.0
cf-15361,German,0,1,1,0.0,French,False,0.0
cf-15370,Oslo,2,1,1,1.0,Oslo,False,0.0
cf-15388,Triumph,4,1,1,0.0,Toyota,False,0.0
cf-1539,Tamil,0,1,1,0.0,Finnish,False,0.0
cf-15390,Nepal,1,1,1,0.0,Asia,False,0.0
cf-15392,CBS,2,1,1,0.0,NBC,False,0.0
cf-154,BMW,2,1,1,1.0,BMW,False,1.0
cf-15403,Nissan,4,1,1,1.0,Nissan,False,0.0
cf-15404,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-1541,French,4,1,1,0.0,English,False,0.0
cf-15417,Springfield,0,1,1,0.0,Minneapolis,False,0.0
cf-15422,Moscow,2,1,1,0.0,Russian,False,0.0
cf-15425,Microsoft,0,1,1,1.0,Microsoft,False,0.0
cf-15427,Adobe,4,1,1,1.0,Adobe,False,1.0
cf-15434,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-15436,actor,2,1,1,1.0,actor,False,0.0
cf-15438,Apple,1,1,1,1.0,Apple,False,0.0
cf-1544,Australia,1,1,1,1.0,Australia,False,0.0
cf-15443,Japan,1,1,1,1.0,Japan,False,0.0
cf-15445,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-15447,Massachusetts,0,1,1,1.0,Massachusetts,False,0.0
cf-15448,Swedish,1,1,1,1.0,Swedish,False,0.0
cf-15449,Geneva,0,1,1,0.0,France,False,1.0
cf-15452,Kyoto,3,1,1,0.0,Nintendo,False,0.0
cf-15453,Spanish,3,1,1,1.0,Spanish,False,0.0
cf-15454,London,0,1,1,1.0,London,False,0.0
cf-15459,Netherlands,1,1,1,0.0,Dutch,False,1.0
cf-15465,Nissan,2,1,1,1.0,Nissan,False,0.0
cf-15467,Victoria,3,1,1,1.0,Victoria,False,1.0
cf-15477,Toyota,0,1,1,1.0,Toyota,False,1.0
cf-15481,HBO,2,1,1,0.0,NBC,False,0.0
cf-15485,Africa,2,1,1,1.0,Africa,False,1.0
cf-15488,Italy,2,1,1,0.0,Scotland,False,0.0
cf-15491,Norway,4,1,1,0.0,Antarctica,False,0.0
cf-15497,anatomy,2,1,1,0.0,physics,False,0.0
cf-15499,Cambridge,0,1,1,0.0,London,False,1.0
cf-15504,Madrid,0,1,1,0.0,Paris,False,0.0
cf-15516,Istanbul,2,1,1,0.0,Russia,False,0.0
cf-15518,Guinea,3,1,1,0.0,Africa,False,0.0
cf-15526,Prague,0,1,1,0.0,Moscow,False,0.0
cf-15544,Japan,3,1,1,1.0,Japan,False,1.0
cf-15548,Stockholm,2,1,1,0.0,Germany,False,0.0
cf-15553,French,4,1,1,1.0,French,False,0.0
cf-15555,Russian,2,1,1,1.0,Russian,False,1.0
cf-15558,Intel,1,1,1,1.0,Intel,False,0.0
cf-15560,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-15565,Egypt,2,1,1,0.0,Japan,False,0.0
cf-15569,Australia,1,1,1,0.0,Antarctica,False,0.0
cf-15573,goaltender,4,1,1,0.0,hockey,False,0.0
cf-15576,Russian,0,1,1,1.0,Russian,False,0.0
cf-15581,Dutch,4,1,1,1.0,Dutch,False,1.0
cf-1559,France,2,1,1,0.0,Europe,False,0.0
cf-15599,Africa,4,1,1,1.0,Africa,False,1.0
cf-1560,Norway,2,1,1,0.0,Stockholm,False,0.0
cf-15609,German,2,1,1,1.0,German,False,0.0
cf-15610,Nissan,3,1,1,1.0,Nissan,False,0.0
cf-15612,Africa,2,1,1,1.0,Africa,False,0.0
cf-15615,Germany,1,1,1,1.0,Germany,False,0.0
cf-15619,India,1,1,1,1.0,India,False,0.0
cf-15620,Rome,3,1,1,1.0,Rome,False,0.0
cf-15622,Abraham,1,1,1,0.0,Islam,False,1.0
cf-15626,Germany,4,1,1,1.0,Germany,False,0.0
cf-15628,Florence,1,1,1,0.0,Rome,False,0.0
cf-15630,Berlin,2,1,1,1.0,Berlin,False,0.0
cf-15631,Helsinki,1,1,1,0.0,Finland,False,1.0
cf-15635,French,4,1,1,1.0,French,False,0.0
cf-15636,Manila,4,1,1,0.0,Victoria,False,0.0
cf-15645,Hindi,0,1,1,1.0,Hindi,False,0.0
cf-15656,Buddhism,2,1,1,0.0,Islam,False,0.0
cf-15664,Prague,1,1,1,0.0,Rome,False,0.0
cf-15668,Quebec,2,1,1,0.0,Antarctica,False,0.0
cf-15675,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-15680,Toyota,2,1,1,1.0,Toyota,False,0.0
cf-15689,BMW,3,1,1,1.0,BMW,False,1.0
cf-15695,Denver,0,1,1,0.0,Chicago,False,0.0
cf-15707,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-15719,Berlin,0,1,1,0.0,BMW,False,1.0
cf-1573,Nissan,3,1,1,1.0,Nissan,False,0.0
cf-15733,CBS,0,1,1,1.0,CBS,False,0.0
cf-15734,NBC,2,1,1,0.0,CBS,False,0.0
cf-15737,Boeing,0,1,1,1.0,Boeing,False,0.0
cf-15759,Lyon,3,1,1,0.0,London,False,0.0
cf-1576,Russian,2,1,1,1.0,Russian,False,0.0
cf-15767,Oxford,2,1,1,0.0,Victoria,False,1.0
cf-15780,MTV,2,1,1,0.0,NBC,False,0.0
cf-15783,Milan,3,1,1,0.0,Rome,False,0.0
cf-15784,Nissan,3,1,1,1.0,Nissan,False,0.0
cf-15798,Islam,0,1,1,1.0,Islam,False,1.0
cf-15818,Nissan,0,1,1,1.0,Nissan,False,0.0
cf-15819,Sony,3,1,1,0.0,Microsoft,False,0.0
cf-15822,Queensland,4,1,1,0.0,Antarctica,False,0.0
cf-15826,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-15833,Scotland,4,1,1,0.0,London,False,0.0
cf-1584,Tamil,0,1,1,0.0,physiology,False,0.0
cf-15844,Madrid,0,1,1,0.0,Paris,False,0.0
cf-15845,Apple,4,1,1,1.0,Apple,False,1.0
cf-15846,Microsoft,1,1,1,1.0,Microsoft,False,1.0
cf-15860,Ontario,2,1,1,0.0,Canada,False,0.0
cf-15861,Islam,1,1,1,1.0,Islam,False,1.0
cf-15869,BBC,3,1,1,0.0,Apple,False,0.0
cf-15873,Tokyo,1,1,1,0.0,Japan,False,0.0
cf-15874,Germany,3,1,1,0.0,German,False,0.0
cf-15875,novelist,0,1,1,0.0,actor,False,0.0
cf-1588,bishop,3,1,1,1.0,bishop,False,1.0
cf-15881,Birmingham,0,1,1,0.0,London,False,0.0
cf-15883,Apple,4,1,1,1.0,Apple,False,1.0
cf-15901,Square,2,1,1,0.0,Nintendo,False,0.0
cf-1591,Ethiopia,0,1,1,0.0,India,False,0.0
cf-15917,Triumph,2,1,1,0.0,Toyota,False,0.0
cf-15919,Japan,2,1,1,1.0,Japan,False,0.0
cf-15920,English,3,1,1,1.0,English,False,0.0
cf-15932,Melbourne,1,1,1,1.0,Melbourne,False,0.0
cf-15937,Pennsylvania,1,1,1,0.0,Canada,False,0.0
cf-15947,Karachi,1,1,1,0.0,BMW,False,0.0
cf-15956,Paris,0,1,1,0.0,Google,False,0.0
cf-15957,pope,1,1,1,1.0,pope,False,0.0
cf-15963,Apple,0,1,1,1.0,Apple,False,0.0
cf-15969,physics,4,1,1,1.0,physics,False,0.0
cf-1597,Renault,0,1,1,0.0,Honda,False,1.0
cf-15970,Beijing,1,1,1,0.0,Bern,False,1.0
cf-15973,Nintendo,3,1,1,1.0,Nintendo,False,1.0
cf-15987,French,3,1,1,1.0,French,False,0.0
cf-160,Chevrolet,3,1,1,1.0,Chevrolet,False,1.0
cf-16000,England,3,1,1,0.0,London,False,0.0
cf-16005,California,1,1,1,1.0,California,False,0.0
cf-16008,cardinal,2,1,1,0.0,Italian,False,0.0
cf-16011,Japan,4,1,1,1.0,Japan,False,0.0
cf-16016,Russian,1,1,1,1.0,Russian,False,0.0
cf-16027,London,2,1,1,1.0,London,False,0.0
cf-1603,Manhattan,1,1,1,0.0,Pennsylvania,False,0.0
cf-16031,Montreal,3,1,1,0.0,Austin,False,0.0
cf-16032,Boeing,1,1,1,0.0,Airbus,False,1.0
cf-16040,Nokia,4,1,1,1.0,Nokia,False,1.0
cf-16042,French,4,1,1,1.0,French,False,0.0
cf-16046,pitcher,4,1,1,0.0,Toyota,False,0.0
cf-16047,Google,2,1,1,1.0,Google,False,1.0
cf-16048,Finnish,1,1,1,1.0,Finnish,False,0.0
cf-16057,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-16062,comedian,4,1,1,0.0,actor,False,0.0
cf-16068,pope,1,1,1,1.0,pope,False,1.0
cf-16069,French,4,1,1,1.0,French,False,1.0
cf-16070,Babylon,2,1,1,1.0,Babylon,False,1.0
cf-16097,Finnish,3,1,1,1.0,Finnish,False,0.0
cf-16102,Baghdad,4,1,1,0.0,Paris,False,0.0
cf-16108,Nissan,1,1,1,1.0,Nissan,False,0.0
cf-16110,Nissan,0,1,1,1.0,Nissan,False,0.0
cf-16115,Sweden,3,1,1,0.0,CBS,False,0.0
cf-16130,Asia,0,1,1,1.0,Asia,False,1.0
cf-16132,Shanghai,0,1,1,0.0,London,False,0.0
cf-16138,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-16141,English,4,1,1,1.0,English,False,0.0
cf-16142,McLaren,1,1,1,0.0,BMW,False,1.0
cf-16145,actor,0,1,1,0.0,politician,False,0.0
cf-16146,politician,3,1,1,0.0,actor,False,0.0
cf-16150,astronomy,2,1,1,0.0,physics,False,1.0
cf-16153,Dodge,4,1,1,1.0,Dodge,False,0.0
cf-16157,Chevrolet,2,1,1,1.0,Chevrolet,False,1.0
cf-1616,Apple,0,1,1,1.0,Apple,False,0.0
cf-16161,Scotland,1,1,1,1.0,Scotland,False,0.0
cf-16164,IBM,4,1,1,1.0,IBM,False,1.0
cf-1617,Islam,4,1,1,1.0,Islam,False,0.0
cf-16172,Airbus,4,1,1,1.0,Airbus,False,0.0
cf-16173,Latin,0,1,1,0.0,Italian,False,0.0
cf-16175,Buddhism,3,1,1,0.0,Islam,False,0.0
cf-16177,journalist,1,1,1,0.0,actor,False,0.0
cf-1618,Honda,4,1,1,1.0,Honda,False,1.0
cf-16182,IBM,3,1,1,1.0,IBM,False,1.0
cf-16193,quarterback,4,1,1,0.0,linebacker,False,0.0
cf-16199,Detroit,4,1,1,0.0,London,False,0.0
cf-16204,India,1,1,1,1.0,India,False,0.0
cf-16207,Wales,4,1,1,0.0,Ireland,False,0.0
cf-1621,Intel,2,1,1,1.0,Intel,False,0.0
cf-16217,FIFA,2,1,1,1.0,FIFA,False,0.0
cf-16219,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-16225,Arkansas,3,1,1,0.0,Manhattan,False,0.0
cf-16233,Southampton,0,1,1,0.0,London,False,0.0
cf-1625,Japan,1,1,1,1.0,Japan,False,0.0
cf-16254,English,4,1,1,1.0,English,False,0.0
cf-16257,French,3,1,1,1.0,French,False,0.0
cf-16260,Porsche,3,1,1,1.0,Porsche,False,1.0
cf-16271,Frankfurt,1,1,1,0.0,Leeds,False,0.0
cf-16273,Philippines,1,1,1,0.0,Africa,False,0.0
cf-16285,Europe,2,1,1,0.0,Africa,False,1.0
cf-1629,Honda,2,1,1,1.0,Honda,False,1.0
cf-16298,IBM,2,1,1,0.0,BBC,False,0.0
cf-163,Renault,2,1,1,1.0,Renault,False,1.0
cf-16307,CBS,0,1,1,0.0,NBC,False,0.0
cf-1631,Texas,2,1,1,0.0,Antarctica,False,0.0
cf-16310,BBC,3,1,1,1.0,BBC,False,1.0
cf-16311,Turkey,1,1,1,0.0,Japan,False,0.0
cf-16333,Apple,1,1,1,1.0,Apple,False,1.0
cf-16339,comedian,4,1,1,0.0,actor,False,0.0
cf-1634,Spanish,1,1,1,1.0,Spanish,False,0.0
cf-16344,Boeing,2,1,1,1.0,Boeing,False,0.0
cf-16347,Persian,0,1,1,0.0,Tamil,False,0.0
cf-1635,Montreal,0,1,1,0.0,London,False,0.0
cf-16355,English,4,1,1,1.0,English,False,0.0
cf-16361,Arizona,1,1,1,0.0,Russia,False,0.0
cf-16363,France,3,1,1,0.0,French,False,0.0
cf-16369,politician,1,1,1,0.0,actor,False,0.0
cf-1637,History,2,1,1,0.0,CBS,False,0.0
cf-16375,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-16378,BMW,1,1,1,1.0,BMW,False,1.0
cf-16381,Microsoft,0,1,1,0.0,Apple,False,0.0
cf-16386,Arkansas,1,1,1,0.0,Pennsylvania,False,0.0
cf-1639,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-16390,Dodge,4,1,1,1.0,Dodge,False,1.0
cf-16394,Europe,3,1,1,0.0,Antarctica,False,1.0
cf-16397,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-16401,midfielder,1,1,1,1.0,midfielder,False,0.0
cf-16406,Detroit,0,1,1,0.0,London,False,0.0
cf-16407,Intel,3,1,1,1.0,Intel,False,1.0
cf-16432,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-16435,Atlanta,4,1,1,0.0,Sydney,False,0.0
cf-16436,Sheffield,0,1,1,0.0,London,False,0.0
cf-16447,actor,4,1,1,1.0,actor,False,0.0
cf-16454,physics,4,1,1,0.0,physiology,False,0.0
cf-16466,English,1,1,1,1.0,English,False,0.0
cf-16473,Tokyo,1,1,1,0.0,Microsoft,False,0.0
cf-16478,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-16479,hockey,3,1,1,0.0,basketball,False,0.0
cf-16482,English,2,1,1,1.0,English,False,0.0
cf-16483,California,4,1,1,0.0,Japan,False,0.0
cf-16485,Google,0,1,1,1.0,Google,False,1.0
cf-16492,goaltender,4,1,1,0.0,midfielder,False,0.0
cf-16496,Bermuda,0,1,1,0.0,England,False,0.0
cf-16497,Dutch,4,1,1,1.0,Dutch,False,0.0
cf-16503,Ottawa,2,1,1,0.0,Australia,False,0.0
cf-16505,IBM,0,1,1,1.0,IBM,False,1.0
cf-1652,Copenhagen,0,1,1,1.0,Copenhagen,False,0.0
cf-16520,Florence,0,1,1,0.0,Rome,False,1.0
cf-16524,IBM,4,1,1,0.0,Microsoft,False,0.0
cf-16526,French,1,1,1,1.0,French,False,0.0
cf-16527,Toyota,3,1,1,1.0,Toyota,False,1.0
cf-1653,English,1,1,1,1.0,English,False,0.0
cf-16532,Europe,1,1,1,1.0,Europe,False,0.0
cf-16535,Indiana,0,1,1,0.0,Japan,False,0.0
cf-16540,soccer,2,1,1,0.0,midfielder,False,0.0
cf-16543,BMW,3,1,1,1.0,BMW,False,1.0
cf-16545,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-16549,Brooklyn,1,1,1,0.0,California,False,0.0
cf-16550,Chicago,4,1,1,0.0,Dresden,False,0.0
cf-16556,English,1,1,1,1.0,English,False,0.0
cf-16558,French,2,1,1,1.0,French,False,0.0
cf-16563,Volvo,0,1,1,1.0,Volvo,False,1.0
cf-16567,PBS,2,1,1,0.0,CBS,False,0.0
cf-16571,London,4,1,1,0.0,English,False,1.0
cf-16575,Apple,4,1,1,1.0,Apple,False,1.0
cf-16578,Syria,1,1,1,0.0,Islam,False,0.0
cf-16580,Geneva,4,1,1,0.0,France,False,0.0
cf-16581,Illinois,3,1,1,0.0,Canada,False,1.0
cf-16584,quarterback,1,1,1,0.0,linebacker,False,0.0
cf-16585,Egypt,0,1,1,0.0,Africa,False,0.0
cf-16588,Nokia,0,1,1,1.0,Nokia,False,1.0
cf-16592,English,1,1,1,1.0,English,False,0.0
cf-16600,Porsche,3,1,1,1.0,Porsche,False,1.0
cf-16602,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-16605,Sky,4,1,1,0.0,Microsoft,False,0.0
cf-16608,Ohio,1,1,1,0.0,Nevada,False,0.0
cf-16621,BBC,4,1,1,1.0,BBC,False,0.0
cf-16626,basketball,0,1,1,0.0,actor,False,0.0
cf-16641,Intel,4,1,1,0.0,Microsoft,False,0.0
cf-16643,quarterback,4,1,1,0.0,actor,False,0.0
cf-16646,Texas,4,1,1,0.0,Antarctica,False,0.0
cf-16652,Rome,3,1,1,0.0,Paris,False,0.0
cf-16655,Thai,3,1,1,0.0,English,False,0.0
cf-16659,Sweden,2,1,1,0.0,Scotland,False,0.0
cf-16670,Apple,0,1,1,1.0,Apple,False,0.0
cf-16687,Spanish,0,1,1,1.0,Spanish,False,0.0
cf-1670,Venice,0,1,1,0.0,Milan,False,0.0
cf-16704,pope,1,1,1,1.0,pope,False,0.0
cf-16707,Toyota,0,1,1,1.0,Toyota,False,1.0
cf-16713,baseball,1,1,1,1.0,baseball,False,0.0
cf-16715,FIFA,1,1,1,1.0,FIFA,False,0.0
cf-16716,Mumbai,0,1,1,0.0,London,False,0.0
cf-16719,English,3,1,1,1.0,English,False,0.0
cf-1672,Africa,1,1,1,1.0,Africa,False,1.0
cf-16722,football,3,1,1,0.0,actor,False,0.0
cf-16724,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-16732,jazz,2,1,1,1.0,jazz,False,0.0
cf-16743,NBC,3,1,1,0.0,CBS,False,0.0
cf-16745,Russian,3,1,1,0.0,English,False,0.0
cf-16751,Nissan,3,1,1,1.0,Nissan,False,0.0
cf-16754,Niger,1,1,1,0.0,Japan,False,0.0
cf-16756,Nissan,4,1,1,0.0,Microsoft,False,0.0
cf-1676,Islam,2,1,1,1.0,Islam,False,1.0
cf-16763,jazz,3,1,1,1.0,jazz,False,0.0
cf-16771,Tamil,1,1,1,1.0,Tamil,False,0.0
cf-16773,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-16775,Hamas,1,1,1,0.0,Islam,False,0.0
cf-16777,Berlin,0,1,1,1.0,Berlin,False,0.0
cf-16779,Yamaha,1,1,1,0.0,Honda,False,1.0
cf-16781,Europe,2,1,1,0.0,Africa,False,1.0
cf-16784,Apple,0,1,1,1.0,Apple,False,0.0
cf-16787,Portuguese,2,1,1,0.0,English,False,0.0
cf-16791,Ferrari,3,1,1,1.0,Ferrari,False,0.0
cf-16792,architect,0,1,1,0.0,politician,False,0.0
cf-168,Dutch,0,1,1,1.0,Dutch,False,0.0
cf-1680,Romania,1,1,1,0.0,Poland,False,0.0
cf-16804,Jerusalem,0,1,1,0.0,Berlin,False,0.0
cf-16808,Italy,3,1,1,0.0,Antarctica,False,0.0
cf-16810,Intel,1,1,1,1.0,Intel,False,1.0
cf-16817,Tokyo,0,1,1,0.0,London,False,0.0
cf-16822,BMW,3,1,1,1.0,BMW,False,1.0
cf-16823,Europe,1,1,1,0.0,Venice,False,0.0
cf-16833,English,4,1,1,1.0,English,False,0.0
cf-16834,Cadillac,3,1,1,1.0,Cadillac,False,1.0
cf-16839,Taiwan,2,1,1,0.0,Nokia,False,0.0
cf-16840,jazz,0,1,1,1.0,jazz,False,0.0
cf-16843,Florence,4,1,1,0.0,Milan,False,0.0
cf-16847,Afghanistan,3,1,1,0.0,Antarctica,False,0.0
cf-16848,Delhi,4,1,1,0.0,Mumbai,False,1.0
cf-16850,Finland,4,1,1,0.0,Antarctica,False,0.0
cf-16855,CBS,0,1,1,1.0,CBS,False,0.0
cf-16865,Copenhagen,4,1,1,0.0,Prague,False,0.0
cf-1687,French,0,1,1,0.0,English,False,0.0
cf-16877,bishop,0,1,1,1.0,bishop,False,0.0
cf-16884,Paris,0,1,1,1.0,Paris,False,0.0
cf-16886,Indonesian,4,1,1,0.0,Nissan,False,0.0
cf-16895,Africa,4,1,1,1.0,Africa,False,1.0
cf-16896,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-16903,mathematician,4,1,1,0.0,French,False,0.0
cf-16910,Spanish,0,1,1,1.0,Spanish,False,0.0
cf-16918,Lifetime,4,1,1,0.0,CBS,False,0.0
cf-16922,Microsoft,1,1,1,1.0,Microsoft,False,1.0
cf-16923,BMW,1,1,1,1.0,BMW,False,1.0
cf-16927,Judaism,1,1,1,0.0,Islam,False,0.0
cf-16928,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-1694,Google,3,1,1,1.0,Google,False,0.0
cf-16946,Italian,0,1,1,0.0,Spanish,False,0.0
cf-16947,Google,1,1,1,1.0,Google,False,1.0
cf-16954,Spanish,2,1,1,0.0,French,False,0.0
cf-16960,Geneva,3,1,1,1.0,Geneva,False,0.0
cf-16961,Sydney,3,1,1,0.0,London,False,1.0
cf-16962,midfielder,3,1,1,0.0,pitcher,False,0.0
cf-16967,Africa,3,1,1,1.0,Africa,False,1.0
cf-1697,English,1,1,1,1.0,English,False,0.0
cf-16972,Spanish,4,1,1,0.0,French,False,0.0
cf-16975,Melbourne,0,1,1,0.0,Victoria,False,1.0
cf-16985,Copenhagen,2,1,1,1.0,Copenhagen,False,1.0
cf-16989,Tokyo,0,1,1,0.0,Japan,False,0.0
cf-16992,Paris,2,1,1,0.0,London,False,0.0
cf-16997,France,1,1,1,0.0,Germany,False,0.0
cf-170,Panama,1,1,1,0.0,Barcelona,False,0.0
cf-17000,Russian,3,1,1,1.0,Russian,False,0.0
cf-1701,Moscow,0,1,1,1.0,Moscow,False,0.0
cf-17010,Copenhagen,0,1,1,0.0,Athens,False,0.0
cf-17013,quarterback,0,1,1,0.0,goaltender,False,0.0
cf-17016,Honolulu,4,1,1,0.0,English,False,1.0
cf-1702,Paris,1,1,1,1.0,Paris,False,0.0
cf-17031,English,0,1,1,1.0,English,False,0.0
cf-17036,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-17041,Hammond,1,1,1,0.0,Honda,False,1.0
cf-17046,Vienna,4,1,1,0.0,Paris,False,0.0
cf-17048,Alberta,3,1,1,0.0,Antarctica,False,0.0
cf-17051,Google,1,1,1,0.0,Microsoft,False,0.0
cf-17054,Tamil,0,1,1,0.0,English,False,0.0
cf-17061,Hamas,4,1,1,0.0,Islam,False,0.0
cf-17064,poet,0,1,1,0.0,bishop,False,0.0
cf-17065,Portuguese,3,1,1,0.0,English,False,0.0
cf-17066,Oslo,1,1,1,0.0,London,False,0.0
cf-17073,Ferrari,4,1,1,1.0,Ferrari,False,1.0
cf-17076,Spanish,1,1,1,1.0,Spanish,False,1.0
cf-17077,Vancouver,2,1,1,0.0,Victoria,False,0.0
cf-17083,Turkey,3,1,1,0.0,Iran,False,0.0
cf-1709,quarterback,2,1,1,1.0,quarterback,False,0.0
cf-17090,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-17091,bishop,3,1,1,1.0,bishop,False,0.0
cf-17095,French,0,1,1,1.0,French,False,0.0
cf-17098,Paris,0,1,1,0.0,London,False,0.0
cf-17100,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-17101,Kenya,1,1,1,0.0,Africa,False,0.0
cf-17108,Intel,3,1,1,1.0,Intel,False,1.0
cf-17109,Ukrainian,1,1,1,0.0,Russian,False,0.0
cf-17116,Google,0,1,1,0.0,BBC,False,0.0
cf-17132,physiology,2,1,1,0.0,actor,False,0.0
