target_key,gap,gap_rho,gap_eligible
cf-14969,0.0,0.95,True
cf-14976,0.1,0.75,True
cf-14979,0.0,0.95,True
cf-14997,0.0,0.7,True
cf-14998,0.0,0.85,True
cf-15000,0.0,0.8,True
cf-15007,0.0,0.95,True
cf-15009,0.0,0.95,True
cf-15011,0.0,0.7,True
cf-15030,0.0,0.95,True
cf-15032,0.0,0.8,True
cf-15035,0.0,0.9,True
cf-15043,0.4,0.7,True
cf-15045,0.0,0.85,True
cf-15049,0.0,0.7,True
cf-15058,0.0,0.95,True
cf-15064,0.0,0.75,True
cf-1507,0.0,0.95,True
cf-15072,0.0,0.9,True
cf-15074,0.05,0.7,True
cf-15077,0.0,0.8,True
cf-15092,0.0,0.8,True
cf-15093,0.05,0.95,True
cf-15094,0.05,0.7,True
cf-15095,0.0,0.95,True
cf-15098,1.0,0.95,True
cf-15105,0.0,0.9,True
cf-15109,1.0,0.95,True
cf-15116,0.0,0.8,True
cf-15117,0.0,0.95,True
cf-15120,0.0,0.95,True
cf-1513,0.0,0.8,True
cf-15135,0.0,0.8,True
cf-15144,0.0,0.75,True
cf-15157,0.0,0.7,True
cf-15165,0.0,0.85,True
cf-15168,0.4,0.7,True
cf-15177,0.0,0.75,True
cf-15180,0.0,0.75,True
cf-15187,0.0,0.75,True
cf-1519,0.0,0.85,True
cf-152,0.0,0.7,True
cf-15212,0.0,0.8,True
cf-15223,0.15,0.75,True
cf-15224,0.0,0.7,True
cf-15230,0.0,0.7,True
cf-15231,0.0,0.95,True
cf-15236,0.0,0.7,True
cf-1524,0.0,0.95,True
cf-1525,0.0,0.8,True
cf-15251,0.0,0.7,True
cf-15259,0.0,0.95,True
cf-1527,0.0,0.95,True
cf-15273,0.0,0.75,True
cf-15275,0.0,0.8,True
cf-15278,0.0,0.95,True
cf-15293,0.0,0.95,True
cf-15296,0.0,0.8,True
cf-1530,0.0,0.95,True
cf-15303,1.0,0.95,True
cf-15304,0.0,0.95,True
cf-15315,0.0,0.75,True
cf-15319,0.0,0.8,True
cf-15320,0.0,0.95,True
cf-15322,0.0,0.95,True
cf-1533,0.0,0.75,True
cf-15331,0.0,0.95,True
cf-15333,0.0,0.8,True
cf-1535,0.0,0.95,True
cf-15352,0.0,0.95,True
cf-15356,0.0,0.7,True
cf-15361,0.0,0.95,True
cf-15370,0.0,0.95,True
cf-15388,0.05,0.95,True
cf-1539,0.0,0.95,True
cf-15390,0.0,0.7,True
cf-15392,0.0,0.8,True
cf-154,1.0,0.95,True
cf-15403,0.25,0.7,True
cf-15404,0.0,0.7,True
cf-15417,0.0,0.95,True
cf-15422,0.0,0.95,True
cf-15425,0.05,0.7,True
cf-15427,1.0,0.95,True
cf-15434,0.0,0.8,True
cf-15436,1.0,0.95,True
cf-15438,0.0,0.7,True
cf-1544,0.0,0.7,True
cf-15443,0.0,0.7,True
cf-15448,0.25,0.75,True
cf-15449,1.0,0.95,True
cf-15452,0.0,0.95,True
cf-15453,0.0,0.85,True
cf-15454,0.0,0.95,True
cf-15459,0.0,0.95,True
cf-15465,0.0,0.95,True
cf-15467,0.0,0.85,True
cf-15477,0.0,0.95,True
cf-15481,0.0,0.95,True
cf-15485,1.0,0.95,True
cf-15491,0.0,0.95,True
cf-15497,0.0,0.8,True
cf-15499,0.0,0.95,True
cf-15504,0.0,0.85,True
cf-15518,0.0,0.75,True
cf-15526,0.0,0.8,True
cf-15544,1.0,0.95,True
cf-15548,0.0,0.95,True
cf-15553,0.0,0.8,True
cf-15555,0.0,0.75,True
cf-15558,0.0,0.7,True
cf-15560,0.0,0.7,True
cf-15569,0.0,0.95,True
cf-15573,0.0,0.95,True
cf-15576,0.0,0.75,True
cf-15581,0.1,0.75,True
cf-1559,0.0,0.75,True
cf-15599,0.0,0.8,True
cf-1560,0.0,0.95,True
cf-15609,0.0,0.7,True
cf-15610,0.05,0.7,True
cf-15612,0.0,0.85,True
cf-15615,0.0,0.95,True
cf-15619,0.0,0.95,True
cf-15622,1.0,0.95,True
cf-15628,0.0,0.85,True
cf-15630,0.0,0.75,True
cf-15631,1.0,0.95,True
cf-15635,0.0,0.95,True
cf-15636,0.0,0.8,True
cf-15645,0.0,0.8,True
cf-15656,0.0,0.95,True
cf-15664,0.0,0.8,True
cf-15668,0.0,0.95,True
cf-15675,0.05,0.7,True
cf-15680,0.0,0.95,True
cf-15689,0.0,0.75,True
cf-15695,0.0,0.95,True
cf-15719,1.0,0.95,True
cf-1573,0.0,0.75,True
cf-15733,0.0,0.95,True
cf-15734,0.0,0.95,True
cf-15737,0.0,0.8,True
cf-15767,1.0,0.95,True
cf-15780,0.0,0.75,True
cf-15783,0.0,0.8,True
cf-15784,0.0,0.7,True
cf-15798,0.1,0.8,True
cf-15819,0.0,0.75,True
cf-15822,0.0,0.75,True
cf-15826,0.0,0.95,True
cf-15833,0.0,0.95,True
cf-1584,0.0,0.8,True
cf-15844,0.0,0.7,True
cf-15845,0.0,0.95,True
cf-15846,1.0,0.95,True
cf-15861,1.0,0.95,True
cf-15869,0.0,0.7,True
cf-15875,0.0,0.95,True
cf-1588,0.0,0.75,True
cf-15881,0.0,0.95,True
cf-15883,0.0,0.85,True
cf-15901,0.0,0.8,True
cf-1591,0.0,0.95,True
cf-15917,0.05,0.95,True
cf-15920,0.0,0.7,True
cf-15932,0.0,0.95,True
cf-15947,0.0,0.95,True
cf-15956,0.0,0.85,True
cf-15957,0.0,0.9,True
cf-15963,0.0,0.75,True
cf-15969,0.0,0.95,True
cf-1597,0.0,0.8,True
cf-15970,0.0,0.95,True
cf-15973,0.0,0.75,True
cf-15987,0.05,0.95,True
cf-16000,0.0,0.8,True
cf-16008,0.0,0.85,True
cf-16016,0.0,0.75,True
cf-16027,0.0,0.95,True
cf-1603,0.0,0.8,True
cf-16031,0.0,0.75,True
cf-16032,1.0,0.95,True
cf-16040,0.0,0.95,True
cf-16042,0.0,0.95,True
cf-16046,0.0,0.95,True
cf-16047,0.0,0.75,True
cf-16048,0.2,0.7,True
cf-16057,0.0,0.7,True
cf-16068,0.0,0.8,True
cf-16069,1.0,0.95,True
cf-16070,0.0,0.85,True
cf-16097,0.25,0.7,True
cf-16102,0.0,0.8,True
cf-16108,0.0,0.7,True
cf-16110,0.0,0.7,True
cf-16130,0.0,0.8,True
cf-16132,0.0,0.7,True
cf-16138,1.0,0.95,True
cf-16142,1.0,0.95,True
cf-16145,0.0,0.95,True
cf-16146,0.0,0.95,True
cf-16150,0.0,0.85,True
cf-16157,0.0,0.95,True
cf-1616,0.0,0.7,True
cf-16161,0.0,0.7,True
cf-16164,1.0,0.95,True
cf-1617,0.0,0.8,True
cf-16172,0.05,0.95,True
cf-16173,0.0,0.7,True
cf-16177,0.0,0.75,True
cf-1618,1.0,0.95,True
cf-16182,0.0,0.75,True
cf-16193,0.0,0.7,True
cf-16199,0.0,0.8,True
cf-16204,0.0,0.95,True
cf-1621,0.0,0.7,True
cf-16217,0.0,0.95,True
cf-16219,0.1,0.7,True
cf-16233,0.0,0.75,True
cf-16257,0.0,0.7,True
cf-16271,0.0,0.95,True
cf-16273,0.0,0.9,True
cf-16285,0.0,0.95,True
cf-1629,1.0,0.95,True
cf-16298,0.0,0.75,True
cf-163,0.05,0.95,True
cf-16307,0.0,0.75,True
cf-1631,0.0,0.8,True
cf-16310,0.0,0.75,True
cf-16311,0.0,0.75,True
cf-16333,1.0,0.95,True
cf-1634,0.05,0.7,True
cf-16344,0.0,0.85,True
cf-16347,0.0,0.7,True
cf-1635,0.0,0.75,True
cf-16355,0.0,0.7,True
cf-16361,0.0,0.8,True
cf-16363,0.0,0.95,True
cf-1637,0.0,0.7,True
cf-16375,0.0,0.85,True
cf-16378,1.0,0.95,True
cf-16381,0.0,0.8,True
cf-1639,0.0,0.7,True
cf-16394,0.0,0.85,True
cf-16397,0.0,0.7,True
cf-16401,0.0,0.95,True
cf-16406,0.0,0.75,True
cf-16407,1.0,0.95,True
cf-16432,0.0,0.8,True
cf-16435,0.0,0.7,True
cf-16436,0.0,0.75,True
cf-16447,0.0,0.75,True
cf-16466,0.0,0.95,True
cf-16473,0.0,0.95,True
cf-16478,0.0,0.95,True
cf-16479,0.0,0.8,True
cf-16482,0.0,0.75,True
cf-16485,0.0,0.85,True
cf-16496,0.0,0.85,True
cf-16497,0.2,0.7,True
cf-16503,0.0,0.95,True
cf-16505,1.0,0.95,True
cf-1652,0.07692307692307693,0.95,True
cf-16520,0.0,0.85,True
cf-16524,0.0,0.7,True
cf-16526,0.0,0.95,True
cf-16527,0.05,0.8,True
cf-1653,0.0,0.7,True
cf-16532,0.0,0.7,True
cf-16540,0.0,0.95,True
cf-16543,1.0,0.95,True
cf-16545,1.0,0.95,True
cf-16549,0.0,0.8,True
cf-16556,0.0,0.95,True
cf-16558,0.0,0.75,True
cf-16563,1.0,0.95,True
cf-16567,0.0,0.7,True
cf-16571,0.0,0.75,True
cf-16575,1.0,0.95,True
cf-16578,0.0,0.95,True
cf-16580,0.0,0.85,True
cf-16581,0.0,0.75,True
cf-16584,0.0,0.95,True
cf-16585,0.0,0.9,True
cf-16588,1.0,0.95,True
cf-16592,0.0,0.7,True
cf-16602,0.0,0.7,True
cf-16605,0.0,0.75,True
cf-16621,0.0,0.95,True
cf-16626,0.0,0.7,True
cf-16641,0.0,0.95,True
cf-16643,0.0,0.75,True
cf-16652,0.0,0.75,True
cf-16655,0.0,0.7,True
cf-16659,0.0,0.7,True
cf-16670,0.0,0.95,True
cf-16687,0.0,0.7,True
cf-1670,0.0,0.7,True
cf-16704,0.0,0.95,True
cf-16707,0.0,0.95,True
cf-16713,0.0,0.95,True
cf-16715,0.0,0.95,True
cf-16716,0.0,0.7,True
cf-16719,0.0,0.95,True
cf-1672,1.0,0.95,True
cf-16724,1.0,0.95,True
cf-16732,0.0,0.95,True
cf-16743,0.0,0.8,True
cf-16751,0.0,0.95,True
cf-16754,0.0,0.95,True
cf-1676,1.0,0.95,True
cf-16771,0.0,0.7,True
cf-16775,0.0,0.95,True
cf-16777,0.0,0.95,True
cf-16779,1.0,0.95,True
cf-16781,1.0,0.95,True
cf-16784,0.0,0.8,True
cf-16787,0.0,0.85,True
cf-16791,0.05,0.95,True
cf-168,0.15,0.7,True
cf-1680,0.0,0.75,True
cf-16804,0.0,0.95,True
cf-16810,1.0,0.95,True
cf-16817,0.0,0.95,True
cf-16823,0.0,0.75,True
cf-16833,0.05,0.7,True
cf-16834,0.1,0.75,True
cf-16839,0.0,0.7,True
cf-16840,0.0,0.95,True
cf-16843,0.0,0.8,True
cf-16847,0.0,0.75,True
cf-16848,1.0,0.95,True
cf-16850,0.0,0.7,True
cf-16855,0.0,0.7,True
cf-16865,0.0,0.7,True
cf-1687,0.0,0.8,True
cf-16877,0.0,0.7,True
cf-16884,0.0,0.95,True
cf-16886,0.1,0.7,True
cf-16895,0.0,0.9,True
cf-16903,0.0,0.95,True
cf-16910,0.0,0.95,True
cf-16918,0.0,0.95,True
cf-16922,1.0,0.95,True
cf-16923,1.0,0.95,True
cf-16927,0.0,0.7,True
cf-16928,0.05,0.75,True
cf-1694,0.0,0.75,True
cf-16947,0.0,0.75,True
cf-16954,0.0,0.75,True
cf-16960,0.0,0.7,True
cf-16962,0.0,0.95,True
cf-16967,0.0,0.75,True
cf-1697,0.05,0.7,True
cf-16972,0.0,0.7,True
cf-16985,0.05,0.95,True
cf-16989,0.0,0.85,True
cf-16992,0.0,0.7,True
cf-17000,0.0,0.7,True
cf-1701,0.0,0.7,True
cf-17013,0.0,0.95,True
cf-17016,0.0,0.9,True
cf-1702,0.0,0.7,True
cf-17031,0.0,0.85,True
cf-17036,0.0,0.95,True
cf-17041,1.0,0.95,True
cf-17046,0.0,0.95,True
cf-17048,0.0,0.95,True
cf-17051,0.0,0.8,True
cf-17061,0.0,0.8,True
cf-17065,0.0,0.8,True
cf-17066,0.0,0.95,True
cf-17076,0.0,0.95,True
cf-17077,0.0,0.7,True
cf-17083,0.0,0.85,True
cf-1709,0.0,0.7,True
cf-17100,0.0,0.75,True
cf-17101,0.0,0.75,True
cf-17108,1.0,0.95,True
cf-17109,0.0,0.8,True
cf-17116,0.0,0.8,True
cf-17132,0.0,0.75,True
cf-17135,0.0,0.7,True
cf-17141,0.05,0.8,True
cf-17147,0.0,0.95,True
cf-17149,0.0,0.95,True
cf-17154,0.0,0.7,True
cf-17157,0.0,0.75,True
cf-17160,1.0,0.95,True
cf-17162,0.0,0.95,True
cf-17172,1.0,0.95,True
cf-17173,0.0,0.7,True
cf-17185,1.0,0.95,True
cf-1719,1.0,0.95,True
cf-17203,0.0,0.7,True
cf-17208,0.0,0.8,True
cf-1722,0.0,0.75,True
cf-17226,0.0,0.7,True
cf-17232,0.16666666666666666,0.95,True
cf-17237,0.0,0.95,True
cf-17240,0.0,0.95,True
cf-17249,0.0,0.7,True
cf-1726,0.0,0.95,True
cf-17263,0.0,0.95,True
cf-17266,0.0,0.75,True
cf-17272,0.0,0.75,True
cf-17288,1.0,0.95,True
cf-1730,0.0,0.7,True
cf-17302,0.0,0.7,True
cf-17304,0.0,0.75,True
cf-17316,0.0,0.75,True
cf-17320,0.0,0.8,True
cf-17327,1.0,0.95,True
cf-17328,0.0,0.75,True
cf-17331,1.0,0.95,True
cf-17334,0.0,0.75,True
cf-17336,0.0,0.95,True
cf-17345,0.0,0.75,True
cf-17351,0.0,0.95,True
cf-17357,0.0,0.75,True
cf-17360,0.0,0.75,True
cf-17368,0.0,0.95,True
cf-17372,0.0,0.95,True
cf-17374,0.0,0.7,True
cf-17380,0.0,0.8,True
cf-17390,0.15,0.7,True
cf-17395,1.0,0.95,True
cf-17397,0.0,0.75,True
cf-17401,0.0,0.95,True
cf-17408,0.0,0.8,True
cf-17423,0.0,0.85,True
cf-17425,0.0,0.7,True
cf-17436,0.0,0.8,True
cf-17437,0.0,0.8,True
cf-17452,0.0,0.75,True
cf-17478,0.05,0.8,True
cf-17479,0.0,0.85,True
cf-17483,0.0,0.95,True
cf-17488,0.05,0.8,True
cf-17492,0.0,0.95,True
cf-17494,0.0,0.7,True
cf-17503,0.0,0.95,True
cf-17528,0.0,0.7,True
cf-17531,1.0,0.95,True
cf-1754,0.0,0.8,True
cf-17545,0.05,0.7,True
cf-17550,0.0,0.75,True
cf-1756,0.0,0.8,True
cf-17564,0.0,0.8,True
cf-17574,0.0,0.8,True
cf-17576,0.0,0.8,True
cf-17577,0.0,0.95,True
cf-17578,1.0,0.95,True
cf-17579,0.0,0.95,True
cf-17586,0.0,0.95,True
cf-17587,0.0,0.95,True
cf-17589,0.0,0.8,True
cf-17595,0.0,0.95,True
cf-17608,1.0,0.95,True
cf-1761,0.0,0.95,True
cf-17610,0.0,0.95,True
cf-17619,0.0,0.95,True
cf-17634,0.1,0.95,True
cf-17635,0.0,0.8,True
cf-17649,0.0,0.8,True
cf-17650,1.0,0.95,True
cf-17664,0.0,0.7,True
cf-1767,0.0,0.95,True
cf-17670,0.0,0.95,True
cf-17674,0.0,0.75,True
cf-17679,0.0,0.85,True
cf-17690,0.0,0.95,True
cf-17694,0.0,0.75,True
cf-17709,0.0,0.95,True
cf-17712,0.0,0.75,True
cf-17716,0.0,0.8,True
cf-17720,0.0,0.95,True
cf-17728,0.0,0.95,True
cf-17739,0.0,0.95,True
cf-17740,0.0,0.85,True
cf-17741,0.0,0.85,True
cf-1775,0.0,0.75,True
cf-17756,0.0,0.7,True
cf-17761,0.05,0.95,True
cf-17767,0.0,0.85,True
cf-17778,0.0,0.95,True
cf-17790,0.0,0.8,True
cf-17797,0.35,0.7,True
cf-17798,0.0,0.7,True
cf-1780,0.0,0.7,True
cf-17801,0.0,0.7,True
cf-17803,0.0,0.75,True
cf-17806,0.0,0.8,True
cf-17809,0.0,0.95,True
cf-17812,0.0,0.8,True
cf-17842,0.0,0.75,True
cf-17845,0.0,0.85,True
cf-17850,0.058823529411764705,0.7,True
cf-17851,1.0,0.95,True
cf-17853,0.0,0.7,True
cf-17854,0.0,0.95,True
cf-17856,0.0,0.95,True
cf-17859,0.0,0.95,True
cf-1786,0.0,0.8,True
cf-17861,0.0,0.8,True
cf-17868,0.0,0.85,True
cf-17869,0.0,0.75,True
cf-17873,0.0,0.95,True
cf-17874,0.0,0.7,True
cf-17878,0.0,0.75,True
cf-17879,0.0,0.95,True
cf-17881,0.0,0.85,True
cf-17883,0.0,0.85,True
cf-17894,0.1,0.95,True
cf-1790,0.05,0.8,True
cf-17903,0.0,0.8,True
cf-17907,0.0,0.8,True
cf-17909,0.0,0.95,True
cf-17911,0.0,0.95,True
cf-17924,0.0,0.8,True
cf-17925,0.0,0.8,True
cf-17926,0.0,0.8,True
cf-17929,0.0,0.7,True
cf-1794,0.0,0.75,True
cf-17941,0.0,0.95,True
cf-17942,0.0,0.95,True
cf-17945,1.0,0.95,True
cf-17952,0.0,0.7,True
cf-17953,0.0,0.75,True
cf-17962,0.0,0.95,True
cf-1797,0.0,0.8,True
cf-17973,0.0,0.85,True
cf-17980,0.0,0.7,True
cf-17993,0.0,0.7,True
cf-18,0.0,0.8,True
cf-18000,1.0,0.95,True
cf-18017,0.0,0.95,True
cf-18024,1.0,0.95,True
cf-18025,0.0,0.95,True
cf-18027,0.0,0.95,True
cf-1803,0.0,0.7,True
cf-18030,0.05,0.7,True
cf-18042,0.0,0.85,True
cf-18046,0.0,0.75,True
cf-18049,0.0,0.7,True
cf-18052,0.0,0.8,True
cf-18058,0.0,0.95,True
cf-18059,1.0,0.95,True
cf-1806,0.0,0.95,True
cf-18062,0.0,0.8,True
cf-18070,0.0,0.95,True
cf-18086,0.0,0.95,True
cf-18088,1.0,0.95,True
cf-18089,0.0,0.95,True
cf-18093,1.0,0.95,True
cf-18106,0.0,0.95,True
cf-18114,0.0,0.95,True
cf-18115,0.0,0.7,True
cf-18116,0.0,0.85,True
cf-18117,0.0,0.95,True
cf-18118,0.0,0.95,True
cf-18132,0.0,0.95,True
cf-18137,0.0,0.95,True
cf-18138,0.0,0.7,True
cf-18144,0.0,0.8,True
cf-18146,0.0,0.95,True
cf-18152,0.0,0.95,True
cf-18157,0.0,0.8,True
cf-18160,1.0,0.95,True
cf-18161,0.0,0.7,True
cf-18162,0.0,0.85,True
cf-18164,0.0,0.85,True
cf-18166,0.0,0.8,True
cf-18169,0.0,0.95,True
cf-1817,0.0,0.75,True
cf-18170,0.1,0.75,True
cf-18171,0.0,0.7,True
cf-18172,0.0,0.95,True
cf-18194,0.0,0.95,True
cf-18215,0.0,0.75,True
cf-18236,0.0,0.95,True
cf-18241,0.0,0.75,True
cf-18254,0.0,0.95,True
cf-18262,0.0,0.95,True
cf-18263,1.0,0.95,True
cf-18267,0.0,0.8,True
cf-18269,0.0,0.7,True
cf-1827,0.0,0.85,True
cf-18277,0.0,0.8,True
cf-18279,0.0,0.7,True
cf-18284,0.0,0.8,True
cf-18285,0.0,0.8,True
cf-18294,0.0,0.75,True
cf-18299,0.0,0.95,True
cf-18320,1.0,0.95,True
cf-18336,0.0,0.7,True
cf-18337,0.2,0.7,True
cf-18348,0.0,0.95,True
cf-18351,0.0,0.75,True
cf-18352,0.0,0.95,True
cf-18359,0.0,0.75,True
cf-18366,0.0,0.95,True
cf-18369,0.0,0.9,True
cf-18372,0.0,0.8,True
cf-18380,0.0,0.8,True
cf-18413,1.0,0.95,True
cf-18416,0.0,0.95,True
cf-18419,0.0,0.95,True
cf-18433,0.0,0.75,True
cf-18434,0.0,0.75,True
cf-18435,0.0,0.95,True
cf-18442,0.0,0.7,True
cf-18450,1.0,0.95,True
cf-18453,0.0,0.7,True
cf-18457,0.0,0.85,True
cf-18459,0.0,0.95,True
cf-18468,0.0,0.95,True
cf-18470,0.0,0.95,True
cf-18472,0.05,0.7,True
cf-18483,0.0,0.95,True
cf-18507,0.0,0.7,True
cf-18516,0.0,0.95,True
cf-18520,0.0,0.75,True
cf-18534,0.0,0.7,True
cf-18537,0.0,0.7,True
cf-1855,0.0,0.95,True
cf-18551,0.0,0.7,True
cf-18560,1.0,0.95,True
cf-18561,0.0,0.95,True
cf-18565,0.0,0.95,True
cf-18566,0.0,0.95,True
cf-18572,0.0,0.7,True
cf-18585,0.0,0.75,True
cf-18596,0.05,0.7,True
cf-18604,0.0,0.7,True
cf-18605,0.0,0.9,True
cf-1861,0.0,0.7,True
cf-18610,0.0,0.95,True
cf-18618,0.0,0.95,True
cf-18624,0.0,0.95,True
cf-18626,0.0,0.8,True
cf-1863,0.0,0.95,True
cf-18634,0.0,0.95,True
cf-18639,0.0,0.75,True
cf-1864,0.0,0.95,True
cf-18641,0.0,0.95,True
cf-18642,1.0,0.95,True
cf-18644,0.07142857142857142,0.7,True
cf-18645,0.0,0.7,True
cf-18646,0.0,0.7,True
cf-1865,0.0,0.7,True
cf-18651,0.0,0.95,True
cf-18657,0.0,0.95,True
cf-18663,0.0,0.95,True
cf-18664,0.0,0.75,True
cf-18682,0.0,0.85,True
cf-18688,0.0,0.8,True
cf-18704,0.0,0.95,True
cf-18711,0.0,0.85,True
cf-18713,0.0,0.95,True
cf-18721,0.0,0.8,True
cf-18724,0.0,0.95,True
cf-18726,0.1,0.7,True
cf-18727,0.0,0.95,True
cf-18728,0.0,0.95,True
cf-18734,0.0,0.8,True
cf-1874,0.0,0.75,True
cf-18744,1.0,0.95,True
cf-1876,0.0,0.85,True
cf-18766,0.0,0.95,True
cf-18777,0.0,0.95,True
cf-18794,0.0,0.95,True
cf-18800,0.0,0.7,True
cf-18810,0.0,0.7,True
cf-18826,0.0,0.95,True
cf-18829,0.2,0.95,True
cf-18831,0.0,0.7,True
cf-18834,0.0,0.85,True
cf-18836,0.0,0.7,True
cf-18838,0.0,0.95,True
cf-1884,0.05,0.95,True
cf-18848,0.0,0.85,True
cf-18853,0.0,0.8,True
cf-18854,0.0,0.95,True
cf-18856,0.0,0.8,True
cf-18862,0.0,0.75,True
cf-18863,0.0,0.85,True
cf-18866,0.1,0.75,True
cf-18868,0.0,0.8,True
cf-18869,0.0,0.8,True
cf-18871,0.0,0.75,True
cf-18876,0.0,0.9,True
cf-1888,1.0,0.95,True
cf-18881,0.0,0.75,True
cf-18889,0.0,0.75,True
cf-18894,0.0,0.95,True
cf-18898,0.0,0.95,True
cf-18899,0.0,0.85,True
cf-18909,1.0,0.95,True
cf-1891,0.0,0.8,True
cf-18913,0.0,0.7,True
cf-18916,0.0,0.95,True
cf-18918,0.0,0.95,True
cf-18934,0.0,0.7,True
cf-18941,0.0,0.95,True
cf-18946,0.0,0.75,True
cf-18949,0.0,0.95,True
cf-18957,0.0,0.7,True
cf-18963,0.0,0.95,True
cf-18964,0.0,0.95,True
cf-18978,1.0,0.95,True
cf-18989,0.0,0.95,True
cf-18991,0.0,0.8,True
cf-18992,0.0,0.95,True
cf-18994,1.0,0.95,True
cf-190,0.0,0.7,True
cf-19000,0.0,0.95,True
cf-19008,0.0,0.8,True
cf-19011,1.0,0.95,True
cf-19021,0.0,0.95,True
cf-19030,0.0,0.95,True
cf-19031,0.0,0.75,True
cf-19042,1.0,0.95,True
cf-19043,0.0,0.75,True
cf-19044,0.0,0.7,True
cf-19047,0.0,0.7,True
cf-19052,0.0,0.8,True
cf-19055,0.0,0.7,True
cf-19068,0.0,0.95,True
cf-19070,0.0,0.7,True
cf-19073,0.0,0.8,True
cf-19085,0.0,0.8,True
cf-19092,0.0,0.8,True
cf-19102,0.0,0.95,True
cf-19104,0.05,0.7,True
cf-19106,0.0,0.95,True
cf-19107,0.0,0.95,True
cf-19112,0.05,0.7,True
cf-19119,0.0,0.95,True
cf-1912,0.0,0.75,True
cf-19120,0.05,0.75,True
cf-19136,0.0,0.95,True
cf-19153,0.0,0.8,True
cf-19156,0.0,0.95,True
cf-19158,0.0,0.95,True
cf-1916,0.0,0.95,True
cf-19178,1.0,0.95,True
cf-19180,0.0,0.7,True
cf-19182,0.0,0.7,True
cf-19183,0.0,0.95,True
cf-19187,0.0,0.95,True
cf-19188,0.0,0.75,True
cf-19191,1.0,0.95,True
cf-19196,0.0,0.8,True
cf-19204,0.0,0.95,True
cf-19208,0.0,0.95,True
cf-1921,0.0,0.75,True
cf-19212,0.0,0.95,True
cf-19227,0.0,0.95,True
cf-19230,0.0,0.75,True
cf-19247,0.0,0.8,True
cf-19264,0.0,0.75,True
cf-19268,0.0,0.95,True
cf-19274,1.0,0.95,True
cf-19282,0.0,0.9,True
cf-19284,0.0,0.95,True
cf-1929,1.0,0.95,True
cf-19297,0.0,0.7,True
cf-19316,0.0,0.75,True
cf-19324,0.0,0.9,True
cf-19329,0.0,0.95,True
cf-1933,1.0,0.95,True
cf-19330,1.0,0.95,True
cf-19332,1.0,0.95,True
cf-19338,0.0,0.95,True
cf-19340,0.0,0.95,True
cf-19343,0.0,0.7,True
cf-19358,0.0,0.7,True
cf-19371,0.0,0.7,True
cf-19373,0.0,0.75,True
cf-19374,0.0,0.75,True
cf-19375,1.0,0.95,True
cf-19377,0.0,0.7,True
cf-1938,0.05,0.75,True
cf-19382,0.1,0.75,True
cf-19388,0.0,0.95,True
cf-1939,0.0,0.95,True
cf-19407,0.0,0.9,True
cf-19415,0.1,0.7,True
cf-19422,0.0,0.75,True
cf-19431,1.0,0.95,True
cf-19433,0.0,0.7,True
cf-19436,0.0,0.95,True
cf-19449,0.1,0.75,True
cf-1945,0.0,0.75,True
cf-19453,0.0,0.95,True
cf-1946,0.0,0.7,True
cf-19462,0.0,0.8,True
cf-19472,0.0,0.95,True
cf-19474,0.0,0.85,True
cf-19485,0.0,0.75,True
cf-19487,0.0,0.7,True
cf-19490,0.0,0.95,True
cf-19491,0.0,0.8,True
cf-19492,0.0,0.75,True
cf-1950,0.0,0.95,True
cf-19521,0.0,0.7,True
cf-1953,0.0,0.8,True
cf-19536,0.0,0.95,True
cf-19542,1.0,0.95,True
cf-19555,0.0,0.75,True
cf-1956,1.0,0.95,True
cf-19560,0.0,0.7,True
cf-19561,0.0,0.7,True
cf-19575,0.0,0.95,True
cf-19579,0.0,0.95,True
cf-19589,0.0,0.75,True
cf-19590,0.05,0.95,True
cf-19598,0.0,0.95,True
cf-19602,0.0,0.75,True
cf-19615,0.0,0.95,True
cf-19621,0.0,0.85,True
cf-19637,1.0,0.95,True
cf-19638,0.0,0.95,True
cf-19639,0.0,0.8,True
cf-19640,0.0,0.75,True
cf-19643,0.0,0.7,True
cf-19645,0.0,0.95,True
cf-19646,0.0,0.8,True
cf-19651,0.0,0.75,True
cf-19655,1.0,0.95,True
cf-19660,0.0,0.8,True
cf-19669,0.0,0.8,True
cf-19679,0.2,0.75,True
cf-19685,0.0,0.85,True
cf-19696,0.0,0.75,True
cf-19699,0.0,0.95,True
cf-1970,0.0,0.95,True
cf-19703,0.0,0.95,True
cf-19712,0.0,0.85,True
cf-19724,0.0,0.7,True
cf-19738,0.0,0.95,True
cf-19745,0.0,0.85,True
cf-19746,0.0,0.7,True
cf-19756,0.0,0.7,True
cf-19759,0.0,0.95,True
cf-19766,0.0,0.75,True
cf-1977,0.0,0.7,True
cf-19791,1.0,0.95,True
cf-19794,0.0,0.95,True
cf-19797,0.0,0.75,True
cf-19804,1.05,0.95,True
cf-19807,0.0,0.7,True
cf-19811,0.0,0.7,True
cf-19816,0.0,0.7,True
cf-1982,0.0,0.8,True
cf-19826,0.0,0.75,True
cf-19828,0.0,0.7,True
cf-19829,0.3,0.7,True
cf-19830,0.0,0.95,True
cf-19836,0.0,0.95,True
cf-19837,0.0,0.95,True
cf-19840,0.0,0.95,True
cf-19849,0.0,0.75,True
cf-19858,0.0,0.75,True
cf-19867,0.0,0.95,True
cf-1987,0.0,0.7,True
cf-19883,0.0,0.95,True
cf-19892,0.0,0.95,True
cf-19895,0.0,0.75,True
cf-19902,1.0,0.95,True
