fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
6fdbe372-9ce5-4d04-ad6f-7d5c43dc357e,French,0,1,1,1.0,French,False,0.0
6feb54d9-2e6d-4327-b22d-93c8b1599166,actor,1,1,1,0.0,jazz,False,0.0
70594d31-710a-4f29-a6ae-4b9ccd838196,jazz,3,1,1,0.0,English,False,0.0
7082e5f5-ec5c-42b1-af4a-82850bb9b4de,Bristol,4,1,1,0.0,"Victoria, Australia",False,0.0
70d670a3-c3a7-4c91-8744-12d1bd5dc0bc,French,0,1,1,1.0,French,False,0.0
70fc07b8-8642-4218-bf5a-987ca8998fa1,Luxembourg,2,1,1,0.0,Russia,False,0.0
71947001-eae5-444d-97a6-a44cddd8be7f,"Boston, Massachusetts",0,1,1,0.0,Bologna,False,0.0
71bd1e17-c052-4a92-a60a-f1b84b3833fe,Italian,1,1,1,0.0,French,False,1.0
72945197-41f0-4b13-9bdc-04478e54e002,Middleton,4,1,1,0.0,Chester,False,0.0
734a55fd-a340-45c4-ba9e-a38d89c2b0ff,"Norwich, England",0,1,1,0.0,"London, England",False,1.0
73825783-d45d-4f2a-9178-1a04cb610f2d,Bordeaux,1,1,1,0.0,Bremen,False,0.0
739537ec-e04d-4483-9705-027476a0ea11,Basel,4,1,1,0.0,Bremen,False,0.0
749aae17-3e0e-4c41-9a51-657674b5543d,Finnish,3,1,1,1.0,Finnish,False,0.0
7512a919-3e18-4ae9-8e85-fd2fc9bce0c3,jazz,3,1,1,0.0,English,False,0.0
75231305-0015-40af-8839-14db02fe4d8d,NBC,0,1,1,0.0,CBS,False,0.0
75ee6df5-c0cd-428a-bfba-b2fb759b8608,"Edmonton, Alberta",1,1,1,0.0,London,False,0.0
77ac13a7-c0f8-478c-b1ce-a93bcfa486aa,French,1,1,1,1.0,French,False,1.0
77efbee6-10ad-4641-a8a5-c571535931c0,banjo,0,1,1,0.0,defensive midfielder,False,0.0
78117ce8-a74d-4e6a-aa52-e3e2219c9875,Stockholm,4,1,1,0.0,Helsinki,False,0.0
784345de-f16c-495a-8a89-1fac2e545171,Swedish idol series,1,1,1,0.0,NBC,False,0.0
784440c9-9856-4da8-9e5d-f4d302a5e716,Toyota,3,1,1,0.0,Audi,False,0.0
78542c47-6875-4aad-bca6-dbd876d69af5,Serbia,0,1,1,0.0,Italian,False,1.0
78549aad-7ec6-46cb-9693-40aca7e9b797,"Parsons, West Virginia",4,1,1,0.0,Japan,False,0.0
785b31aa-f3ba-4902-9bda-8ef8bf232fa6,Glasgow,0,1,1,0.0,French,False,0.0
7b65ccfb-5acd-4e08-8bfa-86f9a57f131f,Chile,2,1,1,0.0,Italian,False,0.0
7bbc010e-8c1f-4bbe-b1c6-48be68a9e65d,jazz,3,1,1,1.0,jazz,False,1.0
7bc9245a-dfd6-4a64-bc23-0123ce453236,NBC,3,1,1,1.0,NBC,False,0.0
7c01fca8-7954-439d-84f2-03d0cb16b504,jazz,3,1,1,1.0,jazz,False,1.0
7c2d7ea8-cfc7-4a02-99b6-6b22c4931173,IBM,1,1,1,0.0,"Indianapolis, Indiana",False,0.0
7cff08e7-179b-4abe-b33b-739dbab802cb,Oslo,2,1,1,0.0,"Brest, France",False,1.0
7d8a0624-34d2-4c09-9496-05e4417cb51a,"London, England",3,1,1,0.0,Prague,False,0.0
7d915715-bed2-4f16-8ad3-bd750ea90a0b,"Austin, TX",0,1,1,0.0,"London, England",False,0.0
7e2a9b9d-61a8-4783-9eb3-2605bae8d4b5,CBS,2,1,1,1.0,CBS,False,0.0
7e6f2e08-3a5f-4d7d-bd37-65084089beab,French,0,1,1,1.0,French,False,1.0
7f130e2b-70db-4d52-b6d9-9582731e4fd4,Pakistan,0,1,1,0.0,Canada,False,1.0
7f488738-d192-42e0-a561-9644d54982d3,Venezuela,3,1,1,0.0,Antarctica,False,0.0
7f7789da-0a74-44c3-9b65-b73258f52015,BBC,1,1,1,0.0,NBC,False,1.0
7f9363ac-384f-4282-9d16-969ee4e8a685,"Ottawa, Ontario",2,1,1,0.0,Hamburg,False,0.0
7ff95bee-f860-4d88-af5a-2f3e472f04d2,Porto,0,1,1,0.0,Milan,False,1.0
8035b87f-42fc-408b-85ad-b5a46060deeb,Dublin,1,1,1,0.0,Blackpool,False,0.0
81d980c5-ae3c-4bb4-b11f-7c3c0419f6ef,"Seattle, Washington",0,1,1,0.0,Coventry,False,0.0
82133c5b-a211-491d-b3e6-6e43f2ea3ca8,French,3,1,1,1.0,French,False,0.0
823aeb20-51ef-41d0-9b70-cc96b46d0ba2,Apple Inc.,4,1,1,1.0,Apple Inc.,False,1.0
82d39589-8e4f-44f8-ab66-e0558e70269c,Helsinki,1,1,1,0.0,Stockholm,False,0.0
83383059-6d9a-4e49-9444-5c9c41708ee4,Stockholm,4,1,1,0.0,"Northwest, Washington, D.C.",False,0.0
83944723-18fa-4be6-b3bd-6809026d99bb,Toronto,4,1,1,0.0,Dublin,False,1.0
83b4701a-0028-4fa6-91b5-a924d40d883c,BBC,3,1,1,0.0,bishop,False,0.0
83fb0811-6df7-4350-a65e-9a5f98a56279,Tamla,1,1,1,0.0,CBS,False,0.0
8435baf0-6827-49c2-a499-781a31c5bba5,Renault,1,1,1,0.0,NBC,False,1.0
84390d40-9d22-44cc-bae5-13bd7dd304eb,saxophonist,4,1,1,0.0,guitar,False,0.0
843e3243-0eda-43f1-a8b3-b03fac90a05f,English,0,1,1,1.0,English,False,0.0
849550ee-dd6a-4e4f-9d03-5975ba34a1f9,Canada,1,1,1,0.0,Pakistan,False,0.0
84c936e1-cb4c-45f3-9b80-c761b4bdbb6f,Texas,1,1,1,0.0,Antarctica,False,0.0
850d071d-a7ef-45db-b724-7c2cb1f58fcb,Prague,4,1,1,0.0,Florence,False,0.0
85241657-c87c-46c5-b626-c14fa8a6917f,Italian,3,1,1,0.0,English,False,0.0
854e0b90-810c-4125-b69c-0d4e56916083,CBS,3,1,1,1.0,CBS,False,0.0
85861498-a24d-4bf9-bdd4-fcfe9976e949,reggae,3,1,1,0.0,English,False,0.0
860ae0f0-2e9b-4aa6-8faf-754370645892,Antarctica,2,1,1,1.0,Antarctica,False,0.0
867237c6-77b3-41e4-adb3-64d52ef3402c,Canada,4,1,1,0.0,Quebec,False,1.0
868dc0ff-587b-4a63-a857-b598c800ea0a,Google,2,1,1,0.0,Amazon.com,False,1.0
86b68e2a-37bc-4e01-a15b-68cd4f60611b,London,2,1,1,0.0,English,False,1.0
87ce00f1-64ff-40f9-b466-41b56f61d3e3,Vienna,2,1,1,0.0,Rotterdam,False,0.0
87dd0a96-7567-40bb-bed9-9e6c74ee8e7f,pitcher,4,1,1,0.0,midfielder,False,0.0
8876fc27-83e7-4ef7-8de7-50086e2865cc,journalist,0,1,1,0.0,English,False,0.0
888d4df5-40d9-445c-a0f5-45c31416d387,Danish,0,1,1,0.0,English,False,0.0
889d1f2e-0819-4eb2-bf34-63cba3ec4982,NATO,1,1,1,0.0,Russian,False,0.0
88bd0233-7e78-441d-a1f2-0d067f36ea34,Berlin,3,1,1,0.0,Australia,False,0.0
88c33eab-fe82-4f18-9683-52feef92a1d1,"Pittsburgh, Pennsylvania",3,1,1,1.0,Pittsburgh,False,0.0
89bc2550-a7bf-4973-b21e-25f8aa1e8139,Chester,2,1,1,0.0,Islam,False,0.0
8a011f94-4944-4395-b7d6-e5f24468ecb5,Sweden,3,1,1,0.0,"Norwich, England",False,1.0
8a246f34-2f07-4a69-86f7-0f067cf317b0,Frigate,3,1,1,0.0,Audi,False,0.0
8a484615-b298-4b75-b9dc-dffc15353655,French,4,1,1,1.0,French,False,1.0
8abb1168-2393-4589-aeb2-fa0a2d7c21cc,Amazon.com,3,1,1,0.0,Microsoft,False,1.0
8ac3bca7-f903-4220-b010-29180d14d2fc,Italian,4,1,1,1.0,Italian,False,0.0
8ad8af8f-db35-43d5-951c-cb149130db93,Dutch,2,1,1,0.0,French,False,0.0
8b38f5a0-73e5-420b-9172-c98e75831507,actress,3,1,1,0.0,jazz,False,0.0
8b5fbae2-c740-43b4-8876-39d56c5c2116,Berlin,3,1,1,0.0,Audi,False,0.0
8ba0c39c-de76-4a09-b7bd-ffd87ddc9e39,actor,2,1,1,0.0,English,False,0.0
8bb950c4-2367-4fe2-9a2a-0340386cef84,Antarctica,4,1,1,1.0,Antarctica,False,0.0
8c38c689-a5bb-4557-8b47-606f68477a66,Russia,1,1,1,1.0,Russia,False,0.0
8c3c398b-8eef-4eae-89fd-ad392efcab9d,Wehrmacht,0,1,1,0.0,French,False,0.0
8c69b3bb-0bad-44b5-b1d8-851383a97f4e,"Alexandria, Egypt",3,1,1,0.0,French,False,0.0
8ce5b3e9-a7b4-44fc-ba12-a62bee9ad198,saxophonist,0,1,1,0.0,jazz,False,0.0
8cedf432-f7bd-4207-9254-16ee4b2d4619,Hanover,1,1,1,0.0,Hamburg,False,0.0
8db607ac-17b1-4e77-8003-30650a6951b3,river,0,1,1,0.0,Africa,False,1.0
8dd6e993-a4d6-48e6-803b-5efcc10b2f2b,"Columbia, South Carolina",3,1,1,0.0,London,False,0.0
8dd7d852-d97c-4566-8b57-304c0e64a872,French,2,1,1,1.0,French,False,0.0
8e3f6d91-f351-4c58-b924-645de00f4ae7,Toronto,1,1,1,0.0,"Montreal, Quebec",False,0.0
8fbce334-e643-42b7-9d30-1b8bf4bfcfaa,Vienna,1,1,1,0.0,Nuernberg,False,0.0
900c0d1d-51f9-4ae2-906b-f24091a1c6ea,"Seattle, Washington",0,1,1,0.0,"Homestead, Pennsylvania",False,0.0
9124e36c-8a10-4d04-86bc-b51742c3daac,French,4,1,1,1.0,French,False,0.0
91888cd5-e484-4775-8c41-2ffdce1e148a,guitar,1,1,1,0.0,banjo,False,1.0
919e129e-61f0-4bc7-9cd5-3c9f7570e708,trombone,0,1,1,0.0,accordionist,False,0.0
91b6f106-9113-4397-ac26-0abc3fdef7f8,Atlanta,1,1,1,0.0,jazz,False,0.0
93805ec2-0442-429b-bdf2-20525df4348e,NBC,2,1,1,1.0,NBC,False,0.0
93b87f66-5fbf-4190-9d52-2ac0ce22ecb7,"Sydney, Australia",1,1,1,0.0,"Ottawa, Ontario",False,0.0
940f09a7-4a0b-482b-8041-bbbc03467216,Bali,3,1,1,0.0,Vienna,False,0.0
941d972d-fd67-4c08-85b5-4f0b9083d81a,French,1,1,1,1.0,French,False,0.0
944cbe5e-8875-4137-8e6f-9c4cfc80b0b6,Blackpool,3,1,1,0.0,Antarctica,False,0.0
95600ec7-9579-40d7-a259-fadbbc1b5fc7,"Vancouver, Canada",2,1,1,0.0,Rotterdam,False,0.0
962bdc20-e3bf-43dd-a844-fb6f4265518e,Switzerland,3,1,1,0.0,Antarctica,False,1.0
964fac10-d0f3-4466-8661-b0bbe9e9fcac,French,3,1,1,1.0,French,False,1.0
96767a38-691e-44c8-b2c4-c386668b3471,Archbishop,3,1,1,1.0,Archbishop,False,1.0
96db4b6c-5a9a-46bc-98b1-a42b430ea5f4,Philadelphia,2,1,1,0.0,"Brisbane, Australia",False,0.0
97c86416-6efd-4ee5-8247-be51a3b1b76c,"Sydney, Australia",4,1,1,0.0,NBC,False,1.0
9904283c-60ee-45d5-8283-f2cdde18e8dc,Nickelodeon,3,1,1,0.0,NBC,False,0.0
992f6b5d-d64f-4987-a78e-56c7278c6269,actor,4,1,1,0.0,French,False,0.0
99844e5a-942e-45c2-8033-3e4782f8c5ab,toll road,1,1,1,0.0,"Indianapolis, Indiana",False,0.0
9a059b56-b2bf-41b6-a686-697c70de6a1c,Decca,0,1,1,0.0,CBS,False,0.0
9a53e1ca-eaa4-4c6d-991a-fdf03bf1e14a,"Brest, France",1,1,1,0.0,Lyon,False,1.0
9a87fca2-fc15-4a50-a27e-aada5876ca63,Singapore,2,1,1,0.0,Antarctica,False,0.0
9a8c56d4-c455-49f2-b740-9313791cca85,shahanshah,1,1,1,0.0,French,False,0.0
9c31c98d-8e5e-4caa-b8d3-9cea4c19e411,Antarctica,1,1,1,1.0,Antarctica,False,1.0
9c77389f-3326-40c3-bf3e-85023b2f8a19,sociologist,2,1,1,0.0,French,False,0.0
9cca3def-e496-406e-b8e4-663ab5493368,French,0,1,1,1.0,French,False,1.0
9d3d9112-9a36-4d79-832e-35d6e32711f8,Packard Motor Car Company,2,1,1,0.0,Chevrolet,False,1.0
9db33012-ae8b-4e19-94d4-c1aaa5054452,French,4,1,1,1.0,French,False,1.0
9dea8e84-3cdc-46cc-9731-71dd2082528e,Islam,0,1,1,0.0,"Franklin, Tennessee",False,1.0
9e14b06b-370c-480e-90cb-3336eeb0b8a4,Nickelodeon,4,1,1,0.0,CBS,False,0.0
9e2f04d9-5f0a-497c-9c31-154e52b03104,Pennsylvania,2,1,1,0.0,Antarctica,False,0.0
9fa4c257-1c76-4df1-a8bd-84f96f6a2a78,Beirut,0,1,1,0.0,Paris,False,0.0
a11a2165-2294-4d8f-bb68-0e7e043703b5,Antarctica,0,1,1,1.0,Antarctica,False,1.0
a126daa7-c2a8-471f-a231-b5a9df389233,Antarctica,3,1,1,1.0,Antarctica,False,1.0
a2a2ca88-369a-4f0d-9ed5-72d102d9b816,Finnish,4,1,1,1.0,Finnish,False,0.0
a2a537e4-7824-4746-b52e-3a5172ad3793,Switzerland,3,1,1,0.0,manga,False,0.0
a343df01-0d06-4de3-be19-4b710ea64351,Lille,0,1,1,0.0,French,False,1.0
a515049c-ca49-4449-b266-ccd00b4f984e,Istanbul,0,1,1,0.0,Syria,False,1.0
a5b09710-c38a-4510-ad29-e7a6b51227ad,Turin,1,1,1,0.0,Paris,False,0.0
a67c8598-c925-4656-8a82-83f2fee7022a,Apple Inc.,2,1,1,0.0,Nokia,False,0.0
a6be7db2-b86d-4538-a9ac-bf48b5ac5a96,quarterback,3,1,1,0.0,midfielder,False,0.0
a727468b-385d-4d58-a93a-837f338e38db,"Aden, Yemen",2,1,1,0.0,Beirut,False,0.0
a73e5d6c-581b-44fc-a42d-ef1411892873,fiddle,1,1,1,0.0,French,False,0.0
a7be0221-90f5-4bd8-b147-4daafb1f7587,composer,2,1,1,0.0,English,False,0.0
a8a53b33-f548-4d06-bcef-2a1df4f247c6,French,4,1,1,1.0,French,False,0.0
a94a622e-570d-4312-8957-c99d4690aef8,Mecca,3,1,1,0.0,Indiana,False,0.0
ab183a0e-08c4-4dd1-bcb5-843fa31330f7,Istanbul,2,1,1,0.0,English,False,0.0
ab548acf-7733-4a90-8c06-09a63fc87f0c,"Victoria, Australia",2,1,1,0.0,Antarctica,False,0.0
ab555b7c-b281-403d-9ddb-c11309c99f00,French,1,1,1,1.0,French,False,1.0
abcdd6d8-3b6b-4a5e-8140-c7c1d6fb464c,Toronto,2,1,1,0.0,"Burlington, Ontario",False,0.0
ad21aae6-efd7-4bd9-be71-21ad0279b6e8,French,4,1,1,1.0,French,False,0.0
ad555f68-f46f-4620-97e9-b9d73eb44d94,"Perth, Western Australia",1,1,1,0.0,French,False,0.0
adfb8833-c68d-4fe3-80cc-3481d76eac34,Ontario,3,1,1,0.0,Antarctica,False,1.0
ae401f55-2fa3-4f5d-a97a-8ada6df232dc,Cardiff,2,1,1,0.0,Australia,False,0.0
ae53cbee-d9b6-4e19-aa11-cba6be4bfb56,Riga,2,1,1,0.0,Helsinki,False,0.0
ae6dd874-f04a-445a-b5c9-c6e2067026c3,Stockholm,1,1,1,0.0,Beijing,False,0.0
aeb6c788-0400-4462-bdcd-ede2ad770df2,Bonn,1,1,1,0.0,London,False,0.0
af036e4b-a4a8-4b42-8963-7d2bdefea984,French,3,1,1,0.0,jazz,False,0.0
af8bfc31-0504-4f40-85ce-893cacd938fe,NBC,0,1,1,0.0,CBS,False,0.0
b1a9a74f-932f-4b56-8be4-c48a727c78f6,Czech,2,1,1,0.0,English,False,0.0
b1b0df10-41aa-4320-9fd1-4e19de5dfe38,Albanian,2,1,1,0.0,Finnish,False,0.0
b1f3957f-3b1c-4f1c-adaf-c97e000ab0ac,Moscow,0,1,1,0.0,Edmonton,False,0.0
b256f3dd-0613-45e9-8d1d-4c3cf3156e56,Moscow,0,1,1,0.0,Archbishop,False,0.0
b39e96a0-ef2b-4844-b382-74541d77ebb9,Guinea,1,1,1,0.0,Syria,False,0.0
b41d42c3-cc77-4a1d-a2a2-42473353154b,Japan,1,1,1,0.0,Antarctica,False,0.0
b49f910e-b586-41ee-aca0-453440dd27a7,NBC,4,1,1,0.0,CBS,False,0.0
b4d406cf-4840-46f5-bf40-feff8959e352,MTV,2,1,1,0.0,Nickelodeon,False,0.0
b4dc5b10-047e-4c51-bb4e-a6b0d1b53114,Roman Catholic Cardinal,2,1,1,0.0,Italian,False,0.0
b50783f1-4546-4d46-ace5-f0f7c1ceae77,English,3,1,1,1.0,English,False,0.0
b55d699c-6ab9-4ecb-b641-c0b039bb461c,Antarctica,0,1,1,1.0,Antarctica,False,0.0
b561c994-2403-40e7-a6d6-7810edc5081c,O2,2,1,1,0.0,Russian,False,0.0
b57617e7-9a6e-4314-9940-802a44b02427,Microsoft,4,1,1,0.0,Apple Inc.,False,0.0
b5b9910d-b276-4870-ad45-4de27fc21675,CBS,2,1,1,0.0,NBC,False,0.0
b63f1ae9-8a7b-41b5-9dd0-8259f303f19d,BBC,4,1,1,0.0,CBS,False,1.0
b658584c-6b77-4564-b427-268bf5a0edee,Japan,1,1,1,0.0,Indiana,False,0.0
b66f6192-cc9b-42fc-876a-4cf8cfd4d551,Pittsburgh,2,1,1,0.0,"Pittsburgh, Pennsylvania",False,0.0
b7e3c166-915b-47ff-b015-4f66711001b0,NBC,4,1,1,0.0,CBS,False,0.0
b8059430-82d7-4f4d-80b1-e4afc0d47e30,"Clinton, Mississippi",0,1,1,0.0,Italian,False,0.0
b8192f7c-1bb0-4aaf-9c0f-0ac04db5fe81,Utrecht,2,1,1,0.0,Rotterdam,False,0.0
b8381cff-2244-4d24-b6c4-8739e8880049,"Cleveland, Ohio",4,1,1,0.0,"Hampton, Virginia",False,0.0
b8b3ea15-8d47-4edf-95ef-5d827d79f4a3,CBS,3,1,1,0.0,NBC,False,0.0
b9444d09-c8db-4ccb-9d5b-614e09f90747,"Antrim, County Antrim",1,1,1,0.0,Chester,False,1.0
b9579fc3-2a62-4080-8562-1da36c687cb3,actor,1,1,1,0.0,jazz,False,0.0
b97ce8bc-c1d4-4209-8b8b-41eb4ab8208a,Russia,4,1,1,1.0,Russia,False,0.0
b9993521-3ef6-46f2-8f17-c9d0929ee7c3,musical comedy,0,1,1,0.0,French,False,1.0
b9b50ae8-1c27-4f8c-8957-f4185fe1335c,London,1,1,1,1.0,London,False,0.0
ba3508a7-804c-4c7f-8347-16d52ed86cca,England,4,1,1,0.0,"Hampton, Virginia",False,0.0
ba5c0a6a-2a54-4ea1-9919-f54a0e0f2aaf,Pendleton,3,1,1,0.0,Cheshire,False,0.0
ba990cfa-7bfa-4d01-a170-40ad1d6ad088,French,1,1,1,1.0,French,False,0.0
baf2cb40-4713-4179-bc9d-f27e39261109,Turner Network Television,1,1,1,0.0,NBC,False,0.0
bb7b7c2c-d738-4042-a94b-bfea4e502b45,Finnish,1,1,1,1.0,Finnish,False,0.0
bb902801-304b-4bba-bb09-cc4db04d21ca,Gujarat,0,1,1,0.0,Kerala,False,0.0
bbfe55f2-0c52-4ffc-b459-41d81a9bef6e,Buddhist,3,1,1,0.0,Chinese,False,1.0
bc6c09dc-4497-4bcb-8192-9e9445222c4e,Antarctica,4,1,1,1.0,Antarctica,False,0.0
bcf6f58a-5341-4065-99db-70c230addf9a,Paris,4,1,1,1.0,Paris,False,1.0
bd356273-0670-4b2c-a9c9-ddb57831e0b9,London,3,1,1,0.0,Beijing,False,0.0
bd5a0c1b-247b-4e42-800c-b495db6607e9,CBS,1,1,1,0.0,NBC,False,0.0
bdd5b83b-bc6c-4d9e-b7ed-9d0bf3dc8f9f,Armenian,4,1,1,0.0,Russia,False,0.0
be64e694-1e8f-47c5-823f-575f0f441209,Antarctica,4,1,1,1.0,Antarctica,False,0.0
be67b631-bd6e-491d-ae46-4136b05b0908,Toulouse,2,1,1,0.0,Indiana,False,0.0
be6b4672-cd30-4b62-a42c-f9a9bfc4f38b,Moscow,1,1,1,0.0,Russia,False,0.0
bed63621-b67f-445c-a5b7-68bac059730b,Bangalore,0,1,1,0.0,India,False,1.0
bf0fadcc-8ee2-4341-8cf4-682cb73e66ec,Istanbul,0,1,1,0.0,Baku,False,0.0
bf5904cc-defa-434e-98a5-b7fe9f2d0487,CBS,1,1,1,0.0,NBC,False,0.0
bfbcdd35-5bf4-4fcb-ae88-003c64150fe0,Birmingham,3,1,1,0.0,English,False,0.0
c03393c5-581a-4680-8795-cbb812edb3fa,cellist,1,1,1,0.0,English,False,0.0
c041b5fb-c0c6-44c5-bae7-1bbc3eee8682,English,1,1,1,0.0,French,False,0.0
c064752d-c7ce-42f3-9c4f-e04300b0b0aa,Athens,2,1,1,0.0,Sofia,False,0.0
c1d966d2-ddab-4304-b3a6-c2bc31dcbd9c,Icelandic,4,1,1,0.0,CBS,False,0.0
c21c119a-59c6-4b8b-9f8c-2de189b31194,chalk,4,1,1,0.0,Antarctic,False,0.0
c28ddf18-7135-4bc5-b3fa-819e44c18a11,"Shrewsbury, Massachusetts",0,1,1,0.0,London,False,0.0
c31c88e9-930d-4fce-ad3f-b14138e8d788,Tirana,4,1,1,0.0,Bangalore,False,0.0
c36eac06-33f3-444b-8043-7ec81a9cebe6,jazz,0,1,1,0.0,actor,False,0.0
c3bcbb5a-40bf-4311-9f24-d01711f83188,actress,4,1,1,1.0,actress,False,0.0
c450fa57-abef-4ddc-8d68-58c069703bfd,reggae,4,1,1,0.0,English,False,0.0
c466674c-c396-43a0-833e-71facece3878,Florence,1,1,1,1.0,Florence,False,0.0
c4be8121-8850-41e8-bb1c-30ab23f76576,Moldova,0,1,1,0.0,Strasbourg,False,0.0
c4de2c88-7353-4d96-a09a-d63d056e322b,French,3,1,1,1.0,French,False,0.0
c4f0c1c8-92fd-4f95-9981-85120f93a791,Nokia,4,1,1,0.0,Apple Inc.,False,1.0
c54ff80b-b0fa-4bd4-8f5a-3ce0f3781931,"Albany, Georgia",3,1,1,0.0,French-language,False,0.0
c6110988-e7b6-40d6-9653-8c43f7f3e4c2,Renault,0,1,1,1.0,Renault,False,1.0
c61160d1-cb6f-4cff-a8e8-96f7b4ce8e56,Latin,3,1,1,0.0,English,False,1.0
c619c1b6-9c4b-4b24-8352-9cbc751f838b,Islam,4,1,1,0.0,Delhi,False,0.0
c6669028-d3b8-499f-81e4-9a757fbd8b1a,Dutch,2,1,1,0.0,English,False,0.0
c73a897f-db73-4207-a70d-4ed727e5032e,Paris,4,1,1,1.0,Paris,False,0.0
c7f622cd-2fc7-4fd8-a90d-54dc3fada8e9,Mauritius,2,1,1,0.0,Antarctica,False,0.0
c8845ba8-0cd6-4f7c-bd5d-2e726adc0a01,opera,0,1,1,0.0,French,False,1.0
c9c98303-5cd1-413b-be97-891ffc064c11,Oslo,4,1,1,0.0,Toronto,False,1.0
ca189a4e-41f0-4d9b-8e37-c595bbe8dc4e,"Brisbane, Australia",1,1,1,0.0,Austria,False,1.0
ca1e4088-fe18-45a0-a53b-1b0f133e312d,English,0,1,1,1.0,English,False,0.0
ca64e47f-878a-4268-a0d6-6a083f0be7f4,Alaska,1,1,1,0.0,Antarctica,False,0.0
cab58cb5-c2d7-4a70-9078-267ccd1ca044,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cb1f3e8d-ffcf-4fb4-9bfc-eff371c51eb7,France,3,1,1,0.0,Queensland,False,0.0
cb9cc90f-03a4-437c-bc14-f12e2a6cab8a,"Springfield, IL",3,1,1,0.0,Michigan,False,0.0
cbcf9fd1-5c77-45c7-a883-55d4e2b854e3,calcium,3,1,1,0.0,Fairchild,False,1.0
cc767900-fdc5-437b-92af-a314b1cdac16,physicist,0,1,1,0.0,French,False,0.0
cde59cd8-417d-409c-8d3f-9de5811c6214,Finnish,4,1,1,1.0,Finnish,False,1.0
ce29d779-18c9-44ac-ae84-d991e89066ff,"Harlow, Essex",1,1,1,0.0,Colchester,False,0.0
cebaeedf-1246-4b32-8e56-2102cc809681,French,3,1,1,1.0,French,False,1.0
cec75473-b4c1-4551-af8b-d7669579efcc,Lyon,4,1,1,0.0,"Paris, France",False,0.0
cf14f3d2-529e-4de7-ba3f-00007c4afe8b,jazz,2,1,1,0.0,French,False,0.0
cf2b6dd8-2d46-42eb-8f9f-7a8c9ec04081,Montevideo,1,1,1,0.0,Dutch,False,0.0
cf81593c-dc8e-4b4a-9525-db5cda7da2d3,English,4,1,1,1.0,English,False,0.0
d04925f2-a352-4717-a63b-e53552465976,Mumbai,0,1,1,0.0,Italian,False,0.0
d068f214-a5d1-444c-9921-51a2878f9c7c,Philadelphia,3,1,1,0.0,Russia,False,0.0
d1967d80-4d4b-46a4-a4e4-218367ecfd10,Google,0,1,1,0.0,Microsoft,False,1.0
d1a27986-4f77-4c90-abe5-51260ca81a8c,Austria,0,1,1,0.0,Italian,False,0.0
d2210325-2c97-4355-9cc3-baaaa6c63693,Cheshire,0,1,1,0.0,Aragon,False,0.0
d400b6b3-3ec9-4f74-a306-336888616b49,Spanish,0,1,1,0.0,Italian,False,0.0
d4014842-709f-4756-aba6-9a710d3912d0,Spartan,1,1,1,0.0,Belgian,False,0.0
d4eefb18-a44b-4fba-9c2a-b93d4aac1e99,NBC,3,1,1,1.0,NBC,False,0.0
d53c2840-2c2c-4e8d-8f50-18896bf6e2f6,CBS,3,1,1,0.0,NBC,False,0.0
d5b20993-37f6-4f89-8c23-0b3bf0797f73,Italian,4,1,1,0.0,English,False,0.0
d674fbff-0c3e-4460-ba18-daf17f6f1029,"Pittsburgh, Pennsylvania",3,1,1,0.0,"Savannah, Georgia",False,0.0
d746468c-594d-4a3e-8115-4d8ea8d0ae9a,Archbishop,4,1,1,0.0,French,False,0.0
d8810ab1-5570-461f-96b4-fc9ec26dbfea,defensive midfielder,3,1,1,1.0,midfielder,False,0.0
d8d51fca-2f42-4ee3-812a-deb54c927b4d,"London, England",2,1,1,0.0,"Brisbane, Australia",False,1.0
d97f1062-788b-4a63-806a-81ae01415181,Libya,4,1,1,0.0,Syria,False,0.0
d9890bb6-9a97-408d-9721-6ab011d83be8,Helsinki,1,1,1,0.0,Riga,False,0.0
d9b712f4-404b-476b-838e-c1665057d435,"Sacramento, California",3,1,1,0.0,Helsinki,False,0.0
da52d53e-cb2e-4fbd-8567-ff26b0dcea3e,"Punjab, India",2,1,1,0.0,Bangalore,False,1.0
da6a31ba-d376-4bbc-bdcf-a54ba1be7fd7,Mozambican,2,1,1,0.0,Armenian,False,0.0
db0080e4-3be3-4841-b7aa-f282b26d0e33,grand piano,4,1,1,0.0,fiddle,False,1.0
db4e643d-dea8-45ec-854e-20761b078df9,Beirut,1,1,1,0.0,"Aden, Yemen",False,0.0
db885e55-cd23-493d-b29e-8289febdaee7,Auckland,4,1,1,0.0,English,False,0.0
db9fae96-e05b-4280-bc13-bd47f4c43b27,"Paris, France",0,1,1,1.0,Paris,False,1.0
dbcb9d29-f6de-42ce-98eb-be6b6ab1b180,Antarctica,2,1,1,1.0,Antarctica,False,1.0
dc27646b-6d7c-4cd7-8676-6c44df62197c,Paris,0,1,1,1.0,Paris,False,1.0
dc7c4519-8e87-471b-974f-83f30cb53718,French,3,1,1,1.0,French,False,1.0
dcc0fbfe-bc71-47bf-893f-2408ddee21c4,Kilkenny City,1,1,1,0.0,London,False,0.0
ddc0ea17-06ec-4d4e-9e04-e6a21b104405,jazz,0,1,1,1.0,jazz,False,1.0
de162d74-a62a-4d53-9846-c5379f62b242,Rotterdam,3,1,1,0.0,Wellington,False,0.0
